candidate,fold,postprocess,mae,C,gamma,epsilon
c0.85_g1_e0,6,clip,0.12099222494313895,3.369001101390422,1.0631617004546035,0.0
c0.85_g1_e0,6,round2,0.12056666666666667,3.369001101390422,1.0631617004546035,0.0
c0.85_g1_e0,7,clip,0.13769317312741827,3.369001101390422,1.0631617004546035,0.0
c0.85_g1_e0,7,round2,0.1374,3.369001101390422,1.0631617004546035,0.0
c0.85_g1_e0,8,clip,0.14241401354749583,3.369001101390422,1.0631617004546035,0.0
c0.85_g1_e0,8,round2,0.14196666666666669,3.369001101390422,1.0631617004546035,0.0
c0.85_g1_e0,9,clip,0.14199801848857818,3.369001101390422,1.0631617004546035,0.0
c0.85_g1_e0,9,round2,0.1417,3.369001101390422,1.0631617004546035,0.0
c0.85_g1_e0,10,clip,0.1354277109107213,3.369001101390422,1.0631617004546035,0.0
c0.85_g1_e0,10,round2,0.13493333333333335,3.369001101390422,1.0631617004546035,0.0
c0.85_g1.15_e0,1,clip,0.12925708308926653,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,1,round2,0.12896666666666665,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,2,clip,0.12359415126883586,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,2,round2,0.12326666666666668,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,3,clip,0.13844798028579486,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,3,round2,0.13813333333333333,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,4,clip,0.14274442961320985,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,4,round2,0.14246666666666669,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,5,clip,0.1400354538140052,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,5,round2,0.13953333333333334,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,6,clip,0.12085435398681862,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,6,round2,0.12030000000000002,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,7,clip,0.1376157974720136,3.369001101390422,1.222635955522794,0.0
c0.85_g1.15_e0,7,round2,0.1373666666666667,3.369001101390422,1.222635955522794,0.0
